titulo_encoded
1440
1347
1362
3683
1413
571
1662
2855
3424
1939
3567
3146
546
129
1074
2509
3144
2019
2760
1067
3533
116
1702
2322
3165
377
3164
1566
1928
1521
343
2111
934
3657
35
1556
3123
3059
3006
3476
51
1985
1790
2212
1257
2056
1883
2940
1225
669
3384
3014
3071
1192
2922
1994
424
804
2893
3075
710
2664
21
15
1892
1678
957
295
652
87
2017
3344
222
3195
3540
643
1919
399
1219
53
2114
680
2174
353
3133
2211
1837
3853
3712
2542
2133
2740
1404
3416
3055
3226
2444
24
2316
2996
3280
1967
1936
1734
1975
1979
3228
1024
822
1396
1388
1460
1212
2224
1379
2666
538
2853
2445
3106
1969
263
2801
2169
807
468
1249
2427
2213
566
2963
3581
2323
1493
728
3752
1465
2982
3763
84
3133
1555
1272
548
506
1596
232
802
3381
285
3574
2027
3836
1855
98
738
221
441
1840
983
530
3514
1345
3566
2638
2452
1657
3616
1600
1290
3716
622
80
29
2586
702
663
366
1590
706
2289
1459
2865
2796
2075
2523
3131
3129
3524
359
3496
217
2052
1898
2037
753
704
2670
771
3138
3003
3079
2866
3302
2549
397
1395
169
1602
2347
1043
1742
827
373
448
1757
1048
1358
943
735
2203
3782
2240
1741
848
1802
1789
2957
2104
3430
1850
2913
2225
2641
3510
37
3865
2003
2047
349
68
250
1960
1751
476
1479
2500
3429
3048
974
3073
3514
2161
196
3361
1474
601
1787
386
2131
2217
460
423
2502
507
3010
243
1779
2110
2117
3701
3624
1616
2499
3255
224
3700
1986
1528
2150
1089
2511
2338
3724
577
42
613
491
3680
1246
225
2350
1177
1208
3745
1975
319
3008
3195
1121
410
3798
2582
996
556
3832
2637
3371
583
2923
447
3162
221
1414
176
3652
2594
300
1220
2600
915
3459
2088
1776
338
2307
2035
3317
1574
3069
1454
1251
1181
2899
306
3349
1157
3575
3267
860
1285
1311
2629
446
2477
1450
2492
727
559
3388
2786
2804
2113
2673
453
417
2248
1650
139
524
3322
3458
1075
2151
658
3403
3304
3008
3612
2889
1749
915
418
3469
1995
1643
3234
1397
0
2587
1345
2966
2331
1682
275
2843
27
2460
1239
453
2203
1197
991
2131
3156
3697
500
2864
1185
660
306
2908
2005
1923
1036
356
1961
2122
2406
2718
2166
3752
3118
1408
1618
3548
3828
2040
2595
107
2943
2584
3396
1368
2126
2773
1808
1699
1110
3806
1391
2596
3689
2230
49
1315
2626
1540
1680
981
1445
642
3188
2671
3734
2844
3158
492
1144
1461
615
2198
1962
2793
1575
3114
3047
463
929
661
2317
3095
499
1606
2749
2643
2311
170
3580
1161
877
62
893
29
3445
854
130
1558
487
1139
2115
1158
590
1914
707
2250
446
856
546
3752
2759
2516
2536
1270
2506
94
1162
3324
635
1477
2938
2494
1129
2901
2068
2067
3857
2619
2555
1338
2825
70
3837
1073
3627
141
2672
419
2779
2134
2697
427
968
1774
6
3130
546
1806
472
1146
160
3493
668
972
3707
1130
1187
3049
3425
1098
1333
1845
2441
2405
1314
1900
3238
3718
2336
2599
2814
3578
1517
1036
2661
242
1372
1139
1036
870
859
3807
3552
3528
617
83
121
283
3052
3209
3265
969
3204
2209
2740
2624
161
1688
615
2381
408
1333
2080
496
963
3823
427
894
2381
500
475
2280
2627
1442
2339
1088
1265
362
632
2465
2517
2776
3266
927
54
113
690
1785
1559
3663
145
115
1433
2262
1984
3651
315
877
1179
2474
2824
716
3514
3752
839
995
2340
1540
1736
3812
694
13
3605
329
1705
1758
2525
2632
2188
1375
2362
212
3400
2601
3732
705
2140
2688
3023
684
641
1670
2277
165
3664
2993
1118
1096
2321
3237
3484
3191
793
649
3067
765
2264
1056
516
2286
1319
1164
3216
2431
3588
1209
2370
1117
2024
1121
3195
1990
3004
1958
2535
3521
775
2246
3749
3794
862
3703
1679
3664
830
3263
2850
2116
1575
311
1860
3670
2478
682
3757
2763
2359
803
298
852
3538
1416
236
847
3333
368
1729
1513
2516
2363
1569
1866
962
331
1920
1041
2658
3819
876
2384
3431
73
3529
1668
3606
2397
3414
369
2708
2883
21
3562
76
2215
2941
1730
1090
3337
39
1903
824
1457
3674
3728
1054
857
3348
1254
940
572
379
1261
79
1486
159
3016
3149
1613
2879
2795
415
2100
3510
1370
1362
975
2053
1357
1887
2152
3261
1575
560
1801
2328
3068
2270
3355
2407
2750
2874
3243
2945
1827
394
2298
908
2206
3646
3650
3293
2004
3058
1815
2488
1390
3550
880
1266
1439
1287
1894
149
2615
800
1675
3779
63
3655
842
133
842
855
1494
2054
360
2361
285
491
2652
2203
2254
1773
2739
2722
2167
490
2377
1501
546
546
1838
3617
1230
1193
93
2757
2978
942
672
440
1171
2380
2927
1128
3601
129
3602
2543
936
2175
1853
1513
1505
3185
1159
3537
333
968
292
2381
1025
915
1140
3863
2564
634
3195
2959
2793
998
1042
482
2847
1553
1366
1594
1867
385
3028
3739
2121
1263
3008
598
2988
675
2063
1511
3475
659
461
1981
554
533
3850
2901
1369
500
1871
1881
900
2955
3516
599
1711
1982
237
3311
3316
2918
3844
3515
2780
2720
2386
32
733
1097
767
3647
539
2236
378
1804
2910
2838
2581
1908
395
2935
2066
3035
74
3232
933
683
3630
1931
2540
1646
901
2908
141
829
398
3183
109
1115
3465
3061
3737
3181
425
1496
3318
2425
1836
2986
1752
1365
956
2025
1820
1428
816
280
296
3390
644
3294
1849
1175
3141
1246
2120
2031
3802
925
497
1583
3236
600
1204
3636
1039
16
1512
312
2109
2358
760
1937
2301
3219
611
3342
1081
3519
141
1360
386
2972
3848
3718
2072
665
715
1929
193
100
361
3569
2314
330
3608
1034
1664
1890
3508
2153
2969
2586
3370
3205
3432
195
269
569
1756
387
2408
300
749
3804
3627
2493
1467
1671
610
1649
221
3081
2404
2947
3561
2419
736
3726
3083
1844
3353
568
279
2176
2706
582
3541
2402
2987
2744
1714
1255
1415
3187
82
1955
1552
2383
1211
1393
3012
3842
2181
136
3700
1399
873
3654
3395
752
3083
1021
2094
214
286
3862
3657
2852
967
1817
2203
1342
812
2174
28
1294
390
700
3051
1339
246
1331
3398
2504
3714
43
2350
3567
2108
2668
1427
258
1439
948
2185
1568
817
2544
1783
850
786
3596
2493
2317
58
3471
1879
3719
1057
1016
156
2091
2718
2141
312
1045
2959
2200
1335
1807
2382
486
3560
1382
2178
2495
1151
1763
1232
3085
3143
2829
3252
2980
859
1226
2592
3818
1394
1122
1975
3644
2649
325
3497
420
69
1216
25
3116
2292
3690
1028
879
2291
646
1770
1499
2890
3017
3368
1765
2371
2466
2051
3422
591
2076
178
141
882
2208
1645
779
2867
135
865
1154
3506
1246
3251
956
376
1282
2953
1139
3335
3516
3271
1086
337
2181
3546
3437
1634
2503
2567
2305
3468
182
2790
1921
3769
427
3055
2048
2493
935
3404
2355
2864
1472
370
680
1444
2173
1686
1460
2357
732
1032
3202
1565
372
430
454
1438
2125
701
549
2946
2422
1753
1597
1568
2387
2082
3438
1503
153
171
2077
1999
324
1417
2562
3111
173
2203
1363
304
29
248
779
3454
498
2446
2665
1561
2159
71
3125
1872
3740
836
781
3676
780
3586
2480
3858
276
985
3743
2331
1956
1478
2504
795
3565
1405
1280
678
2886
3174
2694
1652
667
1792
3691
815
2392
978
2970
2214
44
3679
2898
3439
2725
1295
3177
377
3333
2203
3627
3733
3554
162
3673
77
287
703
3008
2827
1976
1865
2309
3441
2574
592
1149
277
1715
2896
3360
3229
754
1096
1037
2836
527
141
3675
3133
2639
2414
3764
671
2356
2423
2371
705
3682
2783
2868
1487
1470
1504
1456
168
3507
1778
699
270
2007
1036
2962
437
645
3282
3514
3625
769
3536
3694
2573
3194
859
621
3378
2634
630
1168
2726
391
1557
2459
1633
2010
2508
2205
3195
2503
122
3428
3645
755
2324
3569
3275
1717
3327
3800
1884
2259
1922
1739
466
2120
2193
2791
1475
3665
3860
3054
3377
2676
1448
301
1440
2864
3549
1335
837
1418
3705
2203
828
1241
1035
1176
3864
3433
3516
535
3773
1764
318
1066
987
576
853
3551
3290
2685
1915
1458
264
2832
3417
996
1152
1221
3693
1432
1824
140
2438
1862
2632
1811
523
1190
163
2736
3362
2394
2805
2367
2897
1773
1876
3224
268
2770
2640
1903
2894
1135
2489
2454
3194
1469
709
1691
1352
2429
770
1938
1423
2762
3247
208
1184
2238
910
2606
3585
2839
1689
1008
2457
1258
3803
2493
2660
3632
3840
3276
1891
825
3750
441
889
3082
1139
1273
2908
1572
3622
458
2434
2683
1845
3750
662
783
3161
1139
3661
818
2263
2065
2320
2841
2368
1215
3778
1856
3506
734
1333
221
2354
2900
2918
3598
1213
1328
1302
3270
3298
1412
1293
1223
3526
970
1854
1131
2416
1095
979
2043
3163
1810
2084
2863
1012
2112
2579
1524
2798
223
2381
3623
1381
1128
2842
1172
3542
1925
2450
1036
1946
1660
200
1644
2556
38
661
1841
85
3201
474
26
2723
1766
3474
2226
580
864
2456
3608
373
2580
685
2363
97
2229
2717
355
1215
2006
1141
1631
2539
3704
2311
119
1875
868
877
1135
3500
2391
696
3756
226
91
3217
1339
266
2532
3315
1038
3367
210
13
3329
131
1350
3783
2042
2531
3008
813
3281
2744
3011
1704
1065
5
3444
1390
3851
2393
1611
2771
664
64
3662
2871
608
2346
1771
3839
2614
2775
2591
1595
2719
1006
1804
3833
412
1673
152
3336
3347
1430
2327
2462
3436
1708
2721
3284
69
2958
147
846
2186
2758
2131
2819
1282
788
1282
3635
1095
3480
3152
2371
2642
3613
2400
1186
2451
764
3343
2798
2489
267
3600
3012
1842
2914
1895
1335
1593
594
1119
428
3207
1774
714
203
1918
806
2644
2684
3499
955
142
2039
2831
938
2154
2962
2507
1079
178
1385
3638
3265
2993
578
1497
185
1284
750
3303
768
2448
1651
674
2994
3696
3043
1093
1383
542
3442
789
1453
1760
128
2815
322
718
2997
1740
3713
3447
2155
1821
3419
654
1239
959
709
2728
1036
3516
105
2030
958
1064
3203
2308
3635
849
838
1013
1215
3861
3526
3059
943
551
3173
2861
586
1492
2081
2239
1036
1346
3167
1296
2223
1156
1252
3087
616
1661
2045
1182
2312
1684
402
977
2724
546
3834
2379
557
2161
3246
2326
3423
1952
166
2410
3199
1451
3387
1058
470
3133
2203
409
2086
1320
86
1335
2441
3457
2810
1095
785
3292
191
3692
229
1382
3009
2269
2078
1003
2497
3399
178
2701
2887
3195
2353
1712
1634
3412
2145
3714
3743
1144
656
1798
588
3506
835
1097
3195
3478
746
3035
2241
858
544
2187
1845
917
2830
1015
3758
2049
188
686
1362
3195
537
1945
2965
3483
3584
3527
2955
354
1906
3301
2333
1502
207
3452
345
432
2023
3859
2651
1049
1396
2299
2934
3150
1768
1549
3172
1738
3209
89
1126
956
3153
3104
3482
2221
3022
1542
7
1325
1692
1195
2782
1721
2956
2873
809
2622
190
1184
3678
697
143
1753
287
180
3090
3084
2484
3005
2144
1969
1071
24
1378
2919
2401
943
731
796
3477
2426
1275
872
1731
2633
1701
133
1762
941
3170
3326
703
196
2931
1823
3523
3227
2421
655
500
348
1933
1832
1601
2009
3287
1805
3346
2232
2559
1735
299
741
3538
908
2087
996
897
1833
158
3516
90
477
1166
2281
2792
960
747
3640
1059
3091
2360
2771
1297
96
33
411
707
3665
3750
327
742
3736
244
19
1641
762
1100
3796
290
752
3168
3698
1025
1116
3571
3742
2088
2885
252
3667
1334
2196
189
1463
3194
670
2436
3564
3001
2001
1904
1481
3685
3488
1114
2765
1455
3196
2443
2310
1793
2909
514
40
3639
531
3525
2381
1676
2682
3117
3595
2727
2926
3038
2283
761
1795
1218
2203
1132
980
3752
2493
2021
3254
2034
3231
285
1230
1473
249
3182
1934
773
2219
2373
2376
3629
380
2046
717
1627
3214
1106
136
1604
1912
834
1769
1514
3062
464
1695
1335
2636
3013
3096
884
1407
251
687
340
2158
2811
2482
661
2018
1956
3121
1625
2834
3636
1980
3738
1821
320
3233
1948
406
3785
2339
1282
618
2570
629
604
2617
2616
1488
3746
2743
541
863
2311
3386
990
969
2123
14
921
2823
1546
3040
3220
1234
3305
2912
1653
1700
1362
1519
2554
3120
969
1145
948
1019
505
3515
1847
650
141
485
2491
723
3126
676
778
931
3487
3133
2716
988
2683
3256
1069
528
3045
2253
2598
904
2389
3722
230
2732
3622
840
2699
3852
3816
546
596
2290
1050
2817
414
3544
3792
3542
2273
1508
593
1846
1864
2519
3748
3039
3771
141
1020
3402
501
211
1431
1435
2163
3489
3669
1835
3406
3503
1575
3450
240
183
2143
3297
2073
2228
2747
241
1376
2998
1922
1426
2090
3333
3309
3697
3025
284
2703
2734
138
1529
1245
98
3470
3254
1603
3817
2036
2521
926
3277
1002
1647
3370
2977
1848
104
611
2772
3752
500
2315
12
1697
3446
1780
3179
342
2515
2168
314
1036
119
3855
2055
1791
2785
3826
2501
2195
2628
393
2099
3215
3133
1359
3589
1744
1400
3783
